year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2024,7,OO,SkyWest Airlines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",194.00,39.00,18.88,8.70,7.43,0.00,4.00,0.00,1.00,2117.00,1218.00,342.00,436.00,0.00,121.00
2024,7,OO,SkyWest Airlines Inc.,FWA,"Fort Wayne, IN: Fort Wayne International",239.00,86.00,53.93,14.83,9.88,0.00,7.36,4.00,1.00,6612.00,4180.00,1065.00,625.00,0.00,742.00
2024,7,OO,SkyWest Airlines Inc.,GCC,"Gillette, WY: Northeast Wyoming Regional",62.00,13.00,7.30,0.00,2.70,0.00,3.00,0.00,0.00,682.00,442.00,0.00,120.00,0.00,120.00
2024,7,OO,SkyWest Airlines Inc.,GEG,"Spokane, WA: Spokane International",536.00,82.00,42.08,3.87,16.93,0.00,19.12,1.00,0.00,3611.00,1714.00,165.00,627.00,0.00,1105.00
2024,7,OO,SkyWest Airlines Inc.,GFK,"Grand Forks, ND: Grand Forks International",93.00,24.00,12.23,5.03,6.75,0.00,0.00,0.00,0.00,2688.00,1885.00,511.00,292.00,0.00,0.00
2024,7,OO,SkyWest Airlines Inc.,GGG,"Longview, TX: East Texas Regional",8.00,2.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,165.00,60.00,0.00,0.00,0.00,105.00
2024,7,OO,SkyWest Airlines Inc.,GJT,"Grand Junction, CO: Grand Junction Regional",246.00,37.00,15.89,1.00,9.61,1.00,9.50,0.00,0.00,1814.00,1051.00,65.00,286.00,34.00,378.00
2024,7,OO,SkyWest Airlines Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International",213.00,55.00,32.63,11.73,8.64,0.00,2.00,0.00,0.00,3963.00,2603.00,685.00,538.00,0.00,137.00
2024,7,OO,SkyWest Airlines Inc.,GRI,"Grand Island, NE: Central Nebraska Regional",61.00,9.00,3.77,0.00,4.61,0.00,0.63,0.00,1.00,298.00,157.00,0.00,126.00,0.00,15.00
2024,7,OO,SkyWest Airlines Inc.,GRK,"Killeen, TX: Robert Gray AAF",62.00,7.00,4.75,0.00,2.25,0.00,0.00,0.00,0.00,854.00,816.00,0.00,38.00,0.00,0.00
2024,7,OO,SkyWest Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",180.00,59.00,42.54,2.81,7.77,0.00,5.88,2.00,0.00,4067.00,2813.00,487.00,467.00,0.00,300.00
2024,7,OO,SkyWest Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",93.00,36.00,22.93,0.36,5.74,0.00,6.98,0.00,0.00,1666.00,960.00,9.00,281.00,0.00,416.00
2024,7,OO,SkyWest Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",106.00,15.00,8.42,0.00,3.38,1.41,1.78,4.00,0.00,1074.00,548.00,0.00,407.00,54.00,65.00
2024,7,OO,SkyWest Airlines Inc.,GTF,"Great Falls, MT: Great Falls International",123.00,15.00,7.16,3.25,4.60,0.00,0.00,0.00,0.00,751.00,364.00,154.00,233.00,0.00,0.00
2024,7,OO,SkyWest Airlines Inc.,GUC,"Gunnison, CO: Gunnison-Crested Butte Regional",66.00,12.00,4.56,0.95,2.62,0.00,3.86,0.00,0.00,623.00,143.00,144.00,137.00,0.00,199.00
2024,7,OO,SkyWest Airlines Inc.,HDN,"Hayden, CO: Yampa Valley",100.00,30.00,11.06,5.00,2.18,0.00,11.75,1.00,0.00,1807.00,636.00,447.00,112.00,0.00,612.00
2024,7,OO,SkyWest Airlines Inc.,HIB,"Hibbing, MN: Range Regional",52.00,8.00,6.35,0.37,1.28,0.00,0.00,0.00,0.00,360.00,268.00,23.00,69.00,0.00,0.00
2024,7,OO,SkyWest Airlines Inc.,HLN,"Helena, MT: Helena Regional",124.00,15.00,9.63,0.00,0.40,0.00,4.97,0.00,0.00,1395.00,441.00,0.00,21.00,0.00,933.00
2024,7,OO,SkyWest Airlines Inc.,HOB,"Hobbs, NM: Lea County Regional",62.00,25.00,5.08,3.00,6.21,0.00,10.72,4.00,0.00,2348.00,217.00,165.00,399.00,0.00,1567.00
2024,7,OO,SkyWest Airlines Inc.,HPN,"White Plains, NY: Westchester County",91.00,29.00,20.74,3.56,3.70,1.00,0.00,1.00,2.00,2218.00,1355.00,385.00,390.00,88.00,0.00
2024,7,OO,SkyWest Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",197.00,63.00,25.99,3.59,8.41,0.00,25.01,0.00,1.00,3792.00,1340.00,296.00,462.00,0.00,1694.00
2024,7,OO,SkyWest Airlines Inc.,HYS,"Hays, KS: Hays Regional",53.00,8.00,4.98,3.00,0.02,0.00,0.00,0.00,0.00,1604.00,1453.00,141.00,10.00,0.00,0.00
2024,7,OO,SkyWest Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",281.00,78.00,52.96,12.64,11.37,1.03,0.00,0.00,0.00,5816.00,3610.00,1406.00,776.00,24.00,0.00
2024,7,OO,SkyWest Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",1145.00,349.00,171.41,24.53,74.68,2.01,76.37,107.00,7.00,29333.00,13897.00,2679.00,5966.00,125.00,6666.00
2024,7,OO,SkyWest Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",302.00,84.00,32.14,9.62,13.75,0.91,27.58,7.00,0.00,6686.00,3043.00,725.00,811.00,97.00,2010.00
2024,7,OO,SkyWest Airlines Inc.,IDA,"Idaho Falls, ID: Idaho Falls Regional",260.00,45.00,24.03,1.86,6.31,0.00,12.81,0.00,0.00,3105.00,1559.00,145.00,259.00,0.00,1142.00
2024,7,OO,SkyWest Airlines Inc.,ILM,"Wilmington, NC: Wilmington International",8.00,4.00,2.23,0.00,0.80,0.00,0.97,0.00,0.00,240.00,147.00,0.00,22.00,0.00,71.00
2024,7,OO,SkyWest Airlines Inc.,IMT,"Iron Mountain/Kingsfd, MI: Ford",62.00,14.00,12.70,1.00,0.30,0.00,0.00,0.00,1.00,1701.00,1668.00,15.00,18.00,0.00,0.00
2024,7,OO,SkyWest Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",40.00,14.00,9.65,1.99,2.36,0.00,0.00,0.00,0.00,900.00,597.00,158.00,145.00,0.00,0.00
2024,7,OO,SkyWest Airlines Inc.,INL,"International Falls, MN: Falls International Einarson Field",62.00,20.00,13.35,4.95,1.70,0.00,0.00,0.00,0.00,2074.00,1733.00,268.00,73.00,0.00,0.00
2024,7,OO,SkyWest Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",154.00,14.00,8.16,1.00,2.84,0.00,2.00,1.00,0.00,575.00,301.00,31.00,53.00,0.00,190.00
2024,7,OO,SkyWest Airlines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",85.00,24.00,6.57,5.10,10.87,0.00,1.46,0.00,0.00,1509.00,636.00,259.00,558.00,0.00,56.00
2024,7,OO,SkyWest Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,7,OO,SkyWest Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",310.00,88.00,51.28,13.67,22.84,0.21,0.00,7.00,2.00,8731.00,4808.00,1691.00,2212.00,20.00,0.00
2024,7,OO,SkyWest Airlines Inc.,JLN,"Joplin, MO: Joplin Regional",52.00,13.00,5.54,0.00,1.60,0.00,5.86,2.00,0.00,453.00,161.00,0.00,40.00,0.00,252.00
2024,7,OO,SkyWest Airlines Inc.,JMS,"Jamestown, ND: Jamestown Regional",57.00,10.00,6.78,0.00,1.45,0.00,1.77,0.00,0.00,411.00,256.00,0.00,54.00,0.00,101.00
2024,7,OO,SkyWest Airlines Inc.,JST,"Johnstown, PA: John Murtha Johnstown-Cambria County",62.00,12.00,3.00,1.33,1.37,0.00,6.30,1.00,1.00,1217.00,629.00,67.00,128.00,0.00,393.00
2024,7,OO,SkyWest Airlines Inc.,KTN,"Ketchikan, AK: Ketchikan International",31.00,6.00,3.42,0.11,2.47,0.00,0.00,1.00,0.00,226.00,141.00,2.00,83.00,0.00,0.00
2024,7,OO,SkyWest Airlines Inc.,LAN,"Lansing, MI: Capital Region International",61.00,13.00,12.08,0.00,0.92,0.00,0.00,0.00,0.00,630.00,605.00,0.00,25.00,0.00,0.00
2024,7,OO,SkyWest Airlines Inc.,LAR,"Laramie, WY: Laramie Regional",53.00,6.00,1.42,2.00,0.58,0.00,2.00,4.00,0.00,347.00,35.00,186.00,15.00,0.00,111.00
2024,7,OO,SkyWest Airlines Inc.,LAS,"Las Vegas, NV: Harry Reid International",107.00,34.00,13.30,12.19,7.87,0.00,0.64,9.00,2.00,3602.00,1883.00,1121.00,575.00,0.00,23.00
2024,7,OO,SkyWest Airlines Inc.,LAW,"Lawton/Fort Sill, OK: Lawton-Fort Sill Regional",92.00,14.00,8.56,1.00,2.44,0.00,2.00,2.00,0.00,1422.00,1202.00,28.00,68.00,0.00,124.00
2024,7,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3258.00,576.00,301.85,64.45,100.81,1.00,107.89,11.00,2.00,40453.00,19819.00,8043.00,5442.00,20.00,7129.00
2024,7,OO,SkyWest Airlines Inc.,LBB,"Lubbock, TX: Lubbock Preston Smith International",91.00,23.00,10.48,0.87,6.95,0.00,4.71,0.00,3.00,1077.00,442.00,100.00,240.00,0.00,295.00
2024,7,OO,SkyWest Airlines Inc.,LBF,"North Platte, NE: North Platte Regional Airport Lee Bird Field",52.00,13.00,10.64,0.00,0.63,0.00,1.73,0.00,0.00,609.00,393.00,0.00,28.00,0.00,188.00
2024,7,OO,SkyWest Airlines Inc.,LBL,"Liberal, KS: Liberal Mid-America Regional",53.00,7.00,5.88,0.00,0.13,0.00,1.00,4.00,4.00,186.00,148.00,0.00,2.00,0.00,36.00
2024,7,OO,SkyWest Airlines Inc.,LCH,"Lake Charles, LA: Lake Charles Regional",65.00,5.00,1.00,0.00,2.07,0.00,1.93,1.00,1.00,278.00,50.00,0.00,50.00,0.00,178.00
2024,7,OO,SkyWest Airlines Inc.,LEX,"Lexington, KY: Blue Grass",145.00,42.00,23.05,2.94,6.16,0.00,9.85,2.00,1.00,2891.00,1822.00,124.00,332.00,0.00,613.00
2024,7,OO,SkyWest Airlines Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",130.00,37.00,17.87,9.79,6.74,1.61,1.00,7.00,1.00,4948.00,3482.00,615.00,633.00,133.00,85.00
2024,7,OO,SkyWest Airlines Inc.,LGA,"New York, NY: LaGuardia",328.00,82.00,47.72,9.43,22.63,0.00,2.22,14.00,3.00,8892.00,5087.00,1035.00,2652.00,0.00,118.00
2024,7,OO,SkyWest Airlines Inc.,LGB,"Long Beach, CA: Long Beach Airport",67.00,10.00,5.36,3.39,1.24,0.00,0.00,0.00,0.00,364.00,238.00,99.00,27.00,0.00,0.00
2024,7,OO,SkyWest Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",179.00,60.00,35.32,0.62,9.52,0.00,14.54,4.00,1.00,3855.00,1980.00,13.00,660.00,0.00,1202.00
2024,7,OO,SkyWest Airlines Inc.,LNK,"Lincoln, NE: Lincoln Airport",215.00,60.00,28.50,3.49,9.05,0.00,18.96,0.00,4.00,5410.00,1431.00,280.00,738.00,0.00,2961.00
2024,7,OO,SkyWest Airlines Inc.,LWS,"Lewiston, ID: Lewiston Nez Perce County",93.00,12.00,9.17,1.00,0.83,0.00,1.00,0.00,0.00,931.00,799.00,39.00,39.00,0.00,54.00
2024,7,OO,SkyWest Airlines Inc.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",266.00,61.00,33.93,5.23,9.14,0.00,12.70,2.00,1.00,4335.00,2398.00,323.00,636.00,0.00,978.00
2024,7,OO,SkyWest Airlines Inc.,MBS,"Saginaw/Bay City/Midland, MI: MBS International",188.00,44.00,22.86,2.99,6.06,0.00,12.09,1.00,0.00,3513.00,1758.00,569.00,389.00,0.00,797.00
2024,7,OO,SkyWest Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",72.00,17.00,6.05,1.00,6.97,0.00,2.98,4.00,0.00,992.00,355.00,18.00,443.00,0.00,176.00
2024,7,OO,SkyWest Airlines Inc.,MCW,"Mason City, IA: Mason City Municipal",53.00,18.00,6.09,0.44,3.15,0.00,8.31,0.00,0.00,2932.00,351.00,28.00,152.00,0.00,2401.00
2024,7,OO,SkyWest Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",107.00,28.00,18.63,3.50,1.87,0.00,4.00,1.00,0.00,1858.00,1336.00,276.00,94.00,0.00,152.00
2024,7,OO,SkyWest Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",168.00,37.00,29.92,2.63,4.45,0.00,0.00,0.00,1.00,2337.00,1766.00,346.00,225.00,0.00,0.00
2024,7,OO,SkyWest Airlines Inc.,MEI,"Meridian, MS: Key Field",53.00,20.00,6.40,1.79,2.33,0.00,9.48,7.00,0.00,1952.00,480.00,300.00,175.00,0.00,997.00
2024,7,OO,SkyWest Airlines Inc.,MEM,"Memphis, TN: Memphis International",69.00,22.00,9.05,2.00,3.44,0.00,7.51,1.00,0.00,1403.00,670.00,114.00,211.00,0.00,408.00
2024,7,OO,SkyWest Airlines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen International",111.00,38.00,17.11,15.70,3.25,0.00,1.94,2.00,0.00,3449.00,2253.00,1001.00,104.00,0.00,91.00
2024,7,OO,SkyWest Airlines Inc.,MFR,"Medford, OR: Rogue Valley International - Medford",240.00,34.00,25.96,1.50,4.54,0.00,2.00,0.00,0.00,1801.00,1537.00,117.00,111.00,0.00,36.00
2024,7,OO,SkyWest Airlines Inc.,MGM,"Montgomery, AL: Montgomery Regional",35.00,14.00,8.24,4.65,1.11,0.00,0.00,1.00,0.00,1289.00,820.00,403.00,66.00,0.00,0.00
2024,7,OO,SkyWest Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",487.00,141.00,75.04,11.35,25.32,1.00,28.30,12.00,1.00,12839.00,7183.00,1473.00,2057.00,36.00,2090.00
2024,7,OO,SkyWest Airlines Inc.,MLI,"Moline, IL: Quad Cities International",124.00,45.00,21.55,3.64,8.26,0.00,11.55,2.00,1.00,3165.00,1240.00,320.00,757.00,0.00,848.00
2024,7,OO,SkyWest Airlines Inc.,MOB,"Mobile, AL: Mobile Regional",3.00,1.00,0.00,0.76,0.24,0.00,0.00,0.00,0.00,46.00,0.00,35.00,11.00,0.00,0.00
2024,7,OO,SkyWest Airlines Inc.,MOT,"Minot, ND: Minot International",193.00,40.00,21.21,8.74,6.36,0.00,3.69,0.00,1.00,4430.00,2442.00,413.00,496.00,0.00,1079.00
2024,7,OO,SkyWest Airlines Inc.,MQT,"Marquette, MI: Marquette Sawyer Regional",31.00,7.00,4.95,0.81,1.24,0.00,0.00,0.00,0.00,328.00,274.00,14.00,40.00,0.00,0.00
2024,7,OO,SkyWest Airlines Inc.,MRY,"Monterey, CA: Monterey Regional",276.00,61.00,17.66,5.98,12.74,0.00,24.62,2.00,4.00,4047.00,1090.00,993.00,581.00,0.00,1383.00
2024,7,OO,SkyWest Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",192.00,39.00,23.18,2.02,4.22,0.00,9.58,1.00,0.00,2094.00,1275.00,155.00,160.00,0.00,504.00
2024,7,OO,SkyWest Airlines Inc.,MSO,"Missoula, MT: Missoula Montana",128.00,22.00,10.04,0.00,7.46,0.00,4.50,0.00,0.00,1008.00,458.00,0.00,320.00,0.00,230.00
2024,7,OO,SkyWest Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",1898.00,581.00,350.77,100.54,129.09,0.59,0.00,1.00,3.00,42156.00,28070.00,6665.00,7402.00,19.00,0.00
2024,7,OO,SkyWest Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",58.00,10.00,6.77,0.00,1.74,0.51,0.98,1.00,0.00,538.00,372.00,0.00,92.00,33.00,41.00
2024,7,OO,SkyWest Airlines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",93.00,23.00,12.15,0.00,2.98,0.00,7.87,3.00,0.00,1442.00,874.00,0.00,121.00,0.00,447.00
2024,7,OO,SkyWest Airlines Inc.,OAK,"Oakland, CA: Metro Oakland International",87.00,8.00,4.40,0.00,0.63,0.00,2.97,0.00,0.00,382.00,234.00,0.00,10.00,0.00,138.00
2024,7,OO,SkyWest Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",571.00,150.00,69.55,15.91,29.83,0.00,34.71,11.00,2.00,9829.00,4507.00,1332.00,2144.00,0.00,1846.00
2024,7,OO,SkyWest Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",348.00,90.00,60.03,9.65,17.83,0.00,2.49,2.00,2.00,6620.00,4325.00,797.00,1342.00,0.00,156.00
2024,7,OO,SkyWest Airlines Inc.,ONT,"Ontario, CA: Ontario International",286.00,31.00,19.50,3.91,3.00,0.00,4.59,0.00,0.00,1305.00,906.00,106.00,97.00,0.00,196.00
2024,7,OO,SkyWest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4576.00,1075.00,505.58,57.57,213.20,1.99,296.66,60.00,12.00,97891.00,43714.00,8347.00,18373.00,73.00,27384.00
2024,7,OO,SkyWest Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",57.00,23.00,18.48,1.80,2.72,0.00,0.00,0.00,2.00,1046.00,896.00,63.00,87.00,0.00,0.00
2024,7,OO,SkyWest Airlines Inc.,OTH,"North Bend/Coos Bay, OR: Southwest Oregon Regional",40.00,9.00,1.96,2.00,1.04,0.00,4.00,0.00,1.00,918.00,165.00,159.00,57.00,0.00,537.00
2024,7,OO,SkyWest Airlines Inc.,PDX,"Portland, OR: Portland International",727.00,114.00,57.11,5.33,20.08,0.00,31.48,1.00,0.00,5138.00,2414.00,138.00,668.00,0.00,1918.00
2024,7,OO,SkyWest Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",1752.00,242.00,119.64,27.56,59.44,1.00,34.36,5.00,3.00,21074.00,14113.00,1944.00,2598.00,15.00,2404.00
2024,7,OO,SkyWest Airlines Inc.,PIA,"Peoria, IL: General Downing - Peoria International",91.00,14.00,6.76,1.00,1.37,0.00,4.87,0.00,1.00,870.00,313.00,147.00,70.00,0.00,340.00
2024,7,OO,SkyWest Airlines Inc.,PIB,"Hattiesburg/Laurel, MS: Hattiesburg-Laurel Regional",53.00,17.00,8.46,3.00,2.04,0.00,3.50,4.00,1.00,1217.00,449.00,257.00,144.00,0.00,367.00
2024,7,OO,SkyWest Airlines Inc.,PIH,"Pocatello, ID: Pocatello Regional",62.00,3.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,647.00,629.00,18.00,0.00,0.00,0.00
2024,7,OO,SkyWest Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",20.00,5.00,2.00,2.88,0.12,0.00,0.00,0.00,0.00,139.00,61.00,76.00,2.00,0.00,0.00
2024,7,OO,SkyWest Airlines Inc.,PLN,"Pellston, MI: Pellston Regional Airport of Emmet County",114.00,24.00,21.00,3.00,0.00,0.00,0.00,0.00,0.00,1710.00,1477.00,233.00,0.00,0.00,0.00
2024,7,OO,SkyWest Airlines Inc.,PRC,"Prescott, AZ: Prescott Regional Ernest A Love Field",62.00,13.00,6.56,0.00,1.46,0.00,4.98,0.00,0.00,740.00,332.00,0.00,69.00,0.00,339.00
2024,7,OO,SkyWest Airlines Inc.,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",330.00,64.00,24.67,7.00,14.13,3.05,15.15,0.00,0.00,2548.00,875.00,224.00,448.00,101.00,900.00
2024,7,OO,SkyWest Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",372.00,66.00,26.31,1.62,13.91,0.00,24.16,4.00,2.00,4382.00,1755.00,63.00,810.00,0.00,1754.00
2024,7,OO,SkyWest Airlines Inc.,PVD,"Providence, RI: Rhode Island Tf Green International",39.00,16.00,9.70,0.00,1.74,0.00,4.56,0.00,0.00,1075.00,601.00,0.00,126.00,0.00,348.00
2024,7,OO,SkyWest Airlines Inc.,RAP,"Rapid City, SD: Rapid City Regional",157.00,54.00,32.23,3.85,6.43,0.00,11.49,0.00,0.00,4132.00,2749.00,245.00,411.00,0.00,727.00
2024,7,OO,SkyWest Airlines Inc.,RDD,"Redding, CA: Redding Regional",124.00,23.00,13.00,2.79,0.72,0.00,6.49,0.00,1.00,1687.00,1090.00,193.00,38.00,0.00,366.00
2024,7,OO,SkyWest Airlines Inc.,RDM,"Bend/Redmond, OR: Roberts Field",300.00,47.00,30.90,0.85,4.86,0.00,10.38,5.00,0.00,3100.00,2121.00,41.00,160.00,0.00,778.00
2024,7,OO,SkyWest Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",134.00,48.00,23.44,15.94,7.68,0.00,0.94,1.00,0.00,2644.00,1391.00,801.00,360.00,0.00,92.00
2024,7,OO,SkyWest Airlines Inc.,RHI,"Rhinelander, WI: Rhinelander/Oneida County",91.00,35.00,22.76,7.82,4.42,0.00,0.00,1.00,1.00,2459.00,1813.00,442.00,204.00,0.00,0.00
2024,7,OO,SkyWest Airlines Inc.,RIC,"Richmond, VA: Richmond International",6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,7,OO,SkyWest Airlines Inc.,RIW,"Riverton/Lander, WY: Central Wyoming Regional",62.00,12.00,6.71,1.00,2.00,0.00,2.29,0.00,0.00,802.00,435.00,75.00,95.00,0.00,197.00
2024,7,OO,SkyWest Airlines Inc.,RKS,"Rock Springs, WY: Southwest Wyoming Regional",62.00,10.00,5.90,0.00,1.53,0.00,2.57,1.00,0.00,1335.00,1050.00,0.00,65.00,0.00,220.00
2024,7,OO,SkyWest Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",304.00,55.00,35.86,3.81,5.39,0.00,9.94,1.00,1.00,3700.00,2620.00,154.00,229.00,0.00,697.00
2024,7,OO,SkyWest Airlines Inc.,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",66.00,16.00,8.92,0.00,3.08,0.00,4.00,1.00,2.00,958.00,711.00,0.00,117.00,0.00,130.00
2024,7,OO,SkyWest Airlines Inc.,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",66.00,17.00,14.67,0.17,2.16,0.00,0.00,0.00,0.00,1143.00,1075.00,4.00,64.00,0.00,0.00
2024,7,OO,SkyWest Airlines Inc.,ROW,"Roswell, NM: Roswell Air Center",92.00,17.00,7.47,1.68,5.91,0.00,1.94,1.00,2.00,1790.00,575.00,837.00,175.00,0.00,203.00
2024,7,OO,SkyWest Airlines Inc.,RST,"Rochester, MN: Rochester International",57.00,9.00,7.00,1.94,0.06,0.00,0.00,0.00,0.00,1431.00,1284.00,144.00,3.00,0.00,0.00
2024,7,OO,SkyWest Airlines Inc.,SAF,"Santa Fe, NM: Santa Fe Municipal",306.00,64.00,27.75,8.41,14.13,0.00,13.70,1.00,4.00,4592.00,1820.00,617.00,577.00,0.00,1578.00
2024,7,OO,SkyWest Airlines Inc.,SAN,"San Diego, CA: San Diego International",1109.00,304.00,138.38,18.47,58.55,3.18,85.41,6.00,1.00,18339.00,7250.00,1676.00,2873.00,91.00,6449.00
2024,7,OO,SkyWest Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",81.00,14.00,3.22,0.00,6.78,0.00,4.00,1.00,0.00,847.00,154.00,0.00,410.00,0.00,283.00
2024,7,OO,SkyWest Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",57.00,16.00,9.43,0.00,1.69,0.00,4.88,0.00,2.00,1214.00,708.00,0.00,60.00,0.00,446.00
2024,7,OO,SkyWest Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",195.00,40.00,19.59,1.95,7.42,0.00,11.04,4.00,0.00,4011.00,2708.00,228.00,247.00,0.00,828.00
2024,7,OO,SkyWest Airlines Inc.,SBN,"South Bend, IN: South Bend International",388.00,120.00,61.16,18.49,22.53,0.00,17.83,7.00,1.00,8805.00,4978.00,1369.00,1292.00,0.00,1166.00
2024,7,OO,SkyWest Airlines Inc.,SBP,"San Luis Obispo, CA: San Luis County Regional",311.00,58.00,23.83,1.97,10.26,0.50,21.43,1.00,0.00,4176.00,2299.00,215.00,431.00,12.00,1219.00
2024,7,OO,SkyWest Airlines Inc.,SCE,"State College, PA: University Park",34.00,6.00,1.50,0.00,2.50,0.00,2.00,0.00,0.00,442.00,38.00,0.00,272.00,0.00,132.00
2024,7,OO,SkyWest Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",135.00,34.00,24.07,2.33,5.59,0.00,2.00,0.00,0.00,2339.00,1659.00,282.00,212.00,0.00,186.00
2024,7,OO,SkyWest Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",2603.00,439.00,245.11,34.51,83.32,6.60,69.46,5.00,0.00,23700.00,15293.00,1462.00,3509.00,188.00,3248.00
2024,7,OO,SkyWest Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",2432.00,433.00,150.52,14.20,129.93,2.00,136.35,13.00,2.00,32625.00,13817.00,1224.00,6356.00,48.00,11180.00
2024,7,OO,SkyWest Airlines Inc.,SGF,"Springfield, MO: Springfield-Branson National",245.00,64.00,32.31,5.00,7.41,0.00,19.28,2.00,1.00,4264.00,1882.00,412.00,745.00,0.00,1225.00
2024,7,OO,SkyWest Airlines Inc.,SGU,"St. George, UT: St George Regional",234.00,51.00,30.23,11.50,4.96,0.00,4.31,0.00,1.00,3741.00,1820.00,1444.00,164.00,0.00,313.00
2024,7,OO,SkyWest Airlines Inc.,SHR,"Sheridan, WY: Sheridan County",62.00,7.00,2.82,0.97,0.20,0.00,3.00,0.00,0.00,539.00,166.00,108.00,14.00,0.00,251.00
2024,7,OO,SkyWest Airlines Inc.,SHV,"Shreveport, LA: Shreveport Regional",65.00,12.00,3.11,1.00,3.04,0.00,4.85,1.00,1.00,836.00,234.00,23.00,113.00,0.00,466.00
2024,7,OO,SkyWest Airlines Inc.,SIT,"Sitka, AK: Sitka Rocky Gutierrez",31.00,11.00,4.63,4.03,1.34,1.00,0.00,1.00,0.00,595.00,310.00,148.00,53.00,84.00,0.00
2024,7,OO,SkyWest Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",737.00,123.00,54.49,11.72,14.77,0.00,42.03,1.00,0.00,6232.00,2794.00,646.00,657.00,0.00,2135.00
2024,7,OO,SkyWest Airlines Inc.,SJT,"San Angelo, TX: San Angelo Regional/Mathis Field",8.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,17.00,0.00,0.00,17.00,0.00,0.00
2024,7,OO,SkyWest Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",2710.00,348.00,238.75,34.35,39.86,0.00,35.04,2.00,0.00,29559.00,21564.00,3403.00,1757.00,0.00,2835.00
2024,7,OO,SkyWest Airlines Inc.,SLN,"Salina, KS: Salina Regional",53.00,10.00,7.00,0.00,1.00,0.00,2.00,0.00,0.00,933.00,841.00,0.00,36.00,0.00,56.00
2024,7,OO,SkyWest Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",738.00,150.00,70.75,11.70,25.98,0.93,40.64,5.00,0.00,8146.00,4452.00,441.00,1157.00,28.00,2068.00
